address,symbol,name,decimals,total_supply,block_number
0x9921fe382becbc1389f27163d4cc1720d74e8212,AA,Asset A,0,,
0x940e7d8fb34921c3c5bbb8b9792b1a0e4688fe9b,TNT,Test Network Token,18,100000000000000000000,
0x9fcd2deaff372a39cc679d5c5e4de7bafb0b1339,,,1,1409336722195120000000,
0xa09b5b9fb35e433398e32ae4909bb8402dd57758,Y,pengpengCoin,0,,
0x3ce7ae621184454a913a668a6a837969e603ae26,Ṽ,VCAP,2,100000000,
0xb303bfa1d82eae7e43d1cc3232245a2965deb42e,🐾,BarkCoin,0,10000000,
0x95bbd7e7ae5c9200d8e618833827d6a5b81ba1cb,,,,,
0xcb0e25636fabf33996962fd4cdbed578d3a076dc,Dollhairs,DnbToken,2,1000,
0xfeb5d698a694fb637619eb7866f60c35b051e053,,,18,223910332833482000000000,
0x7598b233e5b4c3d73a61f6116373bfaa11aacb71,VTX,Verify Token,3,10000,
0x02cf90c39fc10643b889e0c1ec8319de66a78e2d,,,0,13075384771066712,
0x2948ad98c65333b44d2685549076aeea99210d8f,ƒ$,FreedomDollar,8,,
0x03ebfe0ec11dd11041e39cc7a0a51f40238f6050,E,EtherDollar,4,,
0x31e50aff8cc029e22f34247670a3cfd5682fa6bc,%,SLO DAO Buck Test Shares,2,,
0xc5521e31bbbc8920d3dbc28c124303c171dbab71,,,18,176360263327101000000000,
0x592560a8e3aba5af075051fcd957aa8df862c591,GNC,GaneshCoin,0,,
0x7eab3cc7234f66508b713ed3338edeb3c894d14c,,,,100000,
0xc542530afaa1aac8143471e9d1e8a36550f398d1,$TA,testAandeel,,,
0x02509c89a9995d60b232da2c5d5253ac8a4f4184,!,FactoReal,2,,
0x0081011323cec4daf8d08131b483b5710d3c9637,$yer,yer,2,,
0xedb37809291efbc00cca24b630c3f18c2a98f144,XBN,Ƀitnation Shares,8,,
0x49d59b709172cceeb88746fc79582f6994e16992,BT7,Beta7,1,,
0x316c491db9f1518845e8d77a938a6b19526ea19e,¥¥,YEETCoin,0,10000,
0x93ea077493b4b04ee94eb5093e9335b321ce9c33,BAUTEST3,BAU Test 3,9,1000000,
0x9a13e37c9fc97c5ecf16bc80b47febbf92f6d4e0,KGAX,KingAlexCookies,0,10000000,
0x7bdd870bb886a42fbae0ff7cc16d581f965c55bb,PSC,pieshopcoin,2,,
0xadb6addb0ab9c924c70bf2e03788509f7bbf7e1f,CRP,Crypto Planet,2,10000,
0x8097d1b17903210f8ee5778c94af8635b42a266c,FRP1,Test token 1,100,,
0x97557a55d00102e08d52331e9a6ee322a6c66234,,,0,32197763894698396,
0x5524c55fb03cf21f549444ccbecb664d0acad706,,,1,6773243673260680000000,
0xc580f51ddb0867b4c782103118681176bc87d6f8,☺,Usabilla Coin,1,,
0x02648dcc2e803ff870d7f61b879c5a7170c7c30a,HMVT,HMV Twinleaf,4,1000,
0x3b92d0565161739bbe9afe3356f829fd506ae781,SDC,Star Diamond Coin,4,9000000000000,
0x0709ccf9d7f822e00ad5a223ec68e599a733eefa,cry,Crypteum,10,100000000,
0x500ba2b7424c752499b5d2a5486f4a554219e7b4,,,2,,
0x63508136696e2e55d76354ec2546177bf5573adc,fiz,fiszcoin,2,10000,
0xc53741bbd6db1361136cbf9ebf0e8146aecd73e2,Wh,Blockchain4Energy,0,1337,
0x9b1e3948d22a1a56b2c49154c8768b3826d565dc,👽,SpaceCreds,2,,
0xffafffa92f1f6ff47e86c80c252c778a935a974d,🌀 SHARE,noxonfund.com,0,5,
0xe388a2af1b22db3e6f70df2c6b266c34b7b71be4,%,amirCoin,2,10000,
0x1aadf285870e6d93b67ef8070819f02f71abde85,,"T-Mobile US, Inc.",0,233757,
0x8d744423fc081b3181eed3cd407ea0e7b28424b0,,,,,
0x03efee7c710ad3b2ca1301309ee0dbc134acbb26,,,,60000,
0x4d92c6d1a0554f2c1f6d3ddee1dd3f835ac8a625,D,Dinar,0,,
0x5e3acfb1b3134254cf7e594ecfd6c428969805ce,BYD,BYD COIN,0,10002,
0xbe1a0da2520db0e74e39b2bfc2f67c0311edc39c,POK,PokemonCoin,12,11000000,
0x01b25d1f778930769653ffabcd7e7afee0cdc84b, ¢ ¢,Purple,2,,
0xd8bdc6ca5f154ff317d96cd5a62da3ca5032e15e,Euro,kwhcredit,2,,
0x1802cdfd71a1fe4a4f342cd3fff8be6b468e091f,GRG,drago,,100,
0x64f310f6ce9ef5e1d6b44a6b4d2ca8edad95ba99,「金」,Kin,0,100,
0x3642cc32dacdf9a372394f418dda557881404572,㊗,COINgrats,2,1000000000000000000000000000000000,
0x43ea9d8aa1edaa7699eb795d9fe8f427e5f31af4,,,,20,
0xa0dcc980a9ed1fbeb6641b098929ee7caad5c5a6,ALZ,Allianz,0,100,
0xf2cff169cb8202d98ea8a68b0d1e03276f2ef5b9,BB,Asset B,0,,
0x6c6e4697fb25ebcfb09328dfed3b57eac71c1e6b,,Turnio,2,,
0x238f99a33f6a1c78187b5b0d645cb4606aebf9e3,,,0,10000101000000,
0xe0e31f061b7264d0af336d5db0205c40b3341495,,,,,
0x9f27daea7aca0aa0446220b98d028715e3bc803d,,,1,99998647723253100000,
0x62baaca843425a4daee261dc0860347e53c71ce9,,,0,26077324520677800000,
0x71417b079daa6c9b3c5ef536ac21c0ba11c0a4b3,§ CISG,§ CISG,18,1000000000000000000000000,
0xaa0edcd123aee2533b9d3e1f4a361909c8b2d384,Pi,Piscoin,2,,
0x782495b7b3355efb2833d56ecb34dc22ad7dfcc4,,,1,250000323862932000000,
0x8020e267323812feb6249c0588823520dd00129a,Zon,Zonneweide,,,
0x0308f381bbcc8c0a9fd4cc80b71397c739df0372,%,My DAO Shares,2,10000,
0xfc3d592c53fca0847930514671e2ef8022350566,token001,token001,16,122175937500000000,
0x91e8bb87309023485040c24215924e3afa69bf48,,,,,
0xd0bc7bcd90d4a57143f872bd248279a3dd1a19af,Wh,GMProd,,,
0xf868a1d3de6edf1f33065da994580b4e82a40044,,,,1000000,
0x401c33483f722a62c15a7a581064cbf1942f4f8b,%,Testyuio,0,19000000,
0x920fd40bd2b338948849c7ed0b8daaa2aeb7090d,%,Atair Dollar,2,101000000,
0x516c8b26a1bafc07d3ab4353ff79cdf13f943e6b,aandelen,Zonneweide,,,
0x50e57ada51fa82b5a3de6ebae3d21f88c8d3a672,Peas,PaxHumana,0,1008216,
0x69ca62a9a8c96042d2f00f4dca7caec2303d1ad6,ZAM,ZAM,,124,
0x18841da019fef7af982f5a66badc9ae7762c7475,Λ,LocalCoin,2,,
0x1d2dbf3610d1a69c8965dfd7ccb28f540e8edd58,GND,gnidan$,18,65537,
0x41f0a262e414e4d63b86dfe203c68e4ed88657c8,C02,C02,0,,
0xd9c324fa5596d188831afa9716ef78d0c2339afc,Finches,FiNCH3$,2,100808001,
0xefedd3ce0c51f185cb4250439309462496441127,~--[       ]ԅ(≖‿≖ԅ),Hashish,8,4199995800000420000000,
0xd04fa77db62e9f18130db565fb5857b66bc5e0bb,P,PPP,2,,
0x1c97e511fbac727c2748077d59fdea8d5dc9caff,SDO,StromDAO,0,25000,
0xb8013c9747239a30337f291fa6ed1d164647ecf8,%%,lockecoin,0,10000,
0xf8f31fc73f2a16002cc9c96af465e50efd74469e,,,1,0,
0xa86940ca544dff04a048399099584984de759d8a,POS1,Poskitt1,2,10000,
0x3cf9b49ae29c1ebfa17053889e58a28af19626c9,$kwh,myKwh,0,,
0xf88e5d3cd7053130c0fbe01b122f74e085165138,Euro,kwhcredit,2,,
0xa7544fcab57ad7a02555aa7740379556d63274ae,KTi,Kaley Investment Trust,0,,
0x5d789ca0d2589b82c64bdf5263ca21676dbef929,U+1F354,BurgerCoin,0,0,
0x218537af4649a5280d7457508ee8e64e6ec104dd,,,,,
0xf9a54748f1b193b33d09776095b171fc59d29509,PBC,PayBis Coin,4,1000000,
0x491ae372d61c2c8b2b02791d37dee0b058a3c036,lc,LeCoin,8,,
0x23b92f5568fc401b4123c9efc68a5ac541de530a,MC,MintCoin,8,,
0x84337c8497a0ba01e050b684524549c092af448f,A€t,Ath EURT,2,2010000000,
0xcd30925521a170e86bfad2e8b6cfdc52e12d2b94,BRN,BRENDA,2,10000,
0x2df8f1448e50fc36969048beea636d5a7cc71c64,SMSH,SmashCoin,6,,
0x4f3bd8e4d25e8d67c1ec164e1b0fd0eecf0b21dc,Ori,Ori Token,2,1010000,
0x76526e15a5513583876acc8c24cc724f1af30c6a,,,,100,
0xddda8fb5460883e68854d62d1eff8046a28c0352,TRC,TRC,8,,
0xd71925058c255a991dd7a0fa8c100b447fd9db85,,,0,2014,
0xf5cae5e944dbb4499cb4cfe09d06e7cf484001dc,KCoin,Kyles,4,,
0xd9c8ce498cc5c27d7155835c54b51188ab2ba87a,C02,C02 COINS ,0,,
0x3693fd44b16dc9316ed69a029985b3170dc11466,DCT,DinastyCoinToken,6,,
0x4c25fd5fad7682ec45d6f37f823a8b550fe13a2d,,,,,
0x2f182f9c5c611b440f56de7c51160b5cb13f8ef6,Wh,Gin,,,
0xcef30b40a1b5d38edc4545be7b52575f3cc5b738,,,,,
0x368dd260f39f5f04c29fb334aeffc17e43af7d4a,KP,kaffepengar,8,,
0x70f4a2f25166e5d1a8a1435df58fef50b8c66cd6,,,0,2100000000,
0x1c48c43990837e1956db8d8b000df2af7491972d,,,,420000000000,
0x5dd6361ca07e0fbaad28bbd9891f36486b597936,%,gfcoin,2,10000,
0x48b47d3df0c7451414dc47c5834be6449e922de7,Au,Gold Bar,0,,
0x59b48f063056db2a550822cdcaae091b0f4f8d57,[Elite's],Crypt0-Bear-Elites,4,,
0xa332b03fbadb305a69f50d45daf051a2353d701e,JC,Jcoin,4,21000000,
0x32d575dcefe8e42b358ca525367904913659d566,XXSMBS,SMBShares,8,100000000000000000,
0x68ab4efa113074175188e478bd36826e2710a553,,,,4284000,
0x20cb021461487a3ad6b2d105f3bdc77318140a71,ALZ,Allianz,0,1000,
0x31c6c32f1173640ff2aacaddb90cfc8a57d18eac,coindigity,,2,,
0x75ac19045e7b4b96f7840f8fe9e2e255093bd52f,XAUR,Xaurum,8,7118613899216098,
0x5c8536898fbb74fc7445814902fd08422eac56d0,,,1,205006432347393000000,
0xf00ef4a99128c6fe0c5df6ca8557862aacbf6a54,KTF,Token of Friendship,0,150,
0x804275083d1095c6447861d77e840567623fdab1,BB,Asset B,0,,
0xfcd05ab5267440aa573bb61294131622f61c8225,LOW,LowCoin,7,,
0x547194eda545bfef553177c84e182fd1d46840a4,FRP2,Token 2,2,100,
0xc3f5a5f909fd844a4597e5e2bdf6567c02d7cb46,VOW,Vow71,2,,
0xb5f94312db1703969059e240ea8ed615cce639d4,,,0,20000,
0xec9b5c65d6a89bee1b1a122c98dc0b8781a802cc,PEB,Puer Coin,4,10000000000000,
0x19eb6fd2942be30c86e5bb8774db3a5abb380cfb,WED,WedyCoin,4,1000000,
0x88dc286a6a95935794f291b2e967be343bc761d3,TPIC,Toothpick,0,,
0x233e0293c08ccde00aefe00f30ac4be3c2f3ab60,TIRR,Test Rial,0,1000000000,
0x2bf4a701470dfe06babd313926a1ebcdcd5806c1,U,UckCoin,7,,
0x457d2c4d1f73899686e431f59bc634bb7f5b6248,BT,BToken,3,,
0x5f35437cb813e53f4325637d83ee6d329beb8734,XNO,XenoCoin,2,,
0x56b8436c5bad2e2cf69956da1bfc5271d7f96797,,Siriux XM Holdings Inc.,0,2207856,
0x9fd205a048cb16130d42f3a1e4f450efa0b1e652,VC,VeraCoin,2,100000000,
0xd51e423eb8d1bd7705bbf59d3dc2eff634733a31,YDC,YDC,9,150000000000000000,
0xd917e598a6931d8d393911f2c825d8c50c6a446b,%,MingCoin,1,,
0xad4bca989714c7062b296e1eaec957275beafc8c,,,,,
0x72d78adaf0d8c33da1195f465104600b7af5128d,🌀 SHARE,noxonfund.com,0,0,
0xf2b73d4cfcbb873d45672a64ef79a227f2e6a161,,,0,1059123994785146594,
0x647d8792fb8b7d124ca634ebad5b200dc33704ad,,,0,110,
0xa3b66e4f316959326adbf73554202da99216dcf9,LNG,Langas,0,,
0x084f31f255b2c2008ba53d2f58345106529271ca,☆ʞʍ,☆ xɐʍ ʇuəʞ ☆,4,100000000,
0x29c2a7c7e44dbab61cc96f23a9f62e8383d709ad,Q,TimeFlies,1,1000000,
0x01982884d875764ebf62139cea5efe953428e5c5,Au,Gold Bar,0,,
0xf8dc46c100e0f41745da741cbbb005a4465ac11d,m,mbtc,10,100000,
0xa385f39f498f8585ae1f7479827c3f02ec9a32f6,,,1,100000000000000000,
0x28f7f04fbd122762d43ab27f6ebdefe99451f5c0,@,Kaos,2,13000000,
0xa9fb2951093f26bfa1a426aca0ceaac18d470178,AA,Asset A,0,,
0xe6fe45f04b964a1b63236231ac1e2ea718233236,IC,InflateCoin,8,,
0xd9fbe30459ebf10168d144c29c2100d590605278,ThePIttsCircusTokenString,ThePittsCircusToken,2,66666600,
0x4254c1a1a0ac5870ab4ce7867cde185c972402aa,♞,foobar,1,0,
0xc25eab579cca2208fcbb2d536338a17ffac33ae1,PNC,Power Network Coin,4,1600000000000000,
0xf6402a6c28a06669a3274c42f2c97a01f2c77366,%,DawaToken,2,,
0x679ee057b5640987a7dc0dffccc85c669ac9bd02,LETH,ETHERLITE,2,1000000000000000000000000000000,
0xdcf691860758f2f60f40de93afa6e0814c3826c5,ETH,AiraEtherFunds,18,110000000000000009,
0x5d65f51d4060dc0328397c362f3cead5fb11725a,,,,,
0xf2b112edd8aac585b394b2748c8f9ebf990bb20d,,,2,,
0x465d4aaa17b2db2cf2042519c53879d87836fa34,,,0,36083855529385300000,
0x5926c519e3a4fb875041fcfdacf729cd6c7825d0,TC,Test Coin,,3,
0xb4dc9089f01c113bbff96ba80cfea15348a65c02,CIC,Cicadas,0,,
0x7486dd47230af8210bf7691a3ef818ece164f27d,Euro,aardwarmtedebet,4,,
0x6b6ff7e139d769f827501dcc3aa02b50484189ab,%,Test Shares,1,1000,
0xec0abf20156dc50a291b90c7aa6dc0aa1db7b757,,,0,0,
0xff71cb760666ab06aa73f34995b42dd4b85ea07b,THBEX,THBEX,4,9020000000,
0x3eed371eda66427d49a4147f4975af8abaa54a36,D:,Jerry,0,,
0xcc992b0bb9789e4e323bef8b7241ffe85487c2a6,,,8,121269906,
0x78c82e844f7d180aea19c5bdbc41ec2bd9e76b5d,,,0,20109123994785100000,
0x9e076c2ff713e025760b468d6b22992b487bc644,🍺🍗,RumHam,8,,
0x17d1403f016e6bd210c1ae4a876a948256a36745,E,E,18,50000000000000000,
0x2cff08352a0e556340bd1a70445e51df0ef3cd4a,HL,HL,8,,
0x626c7aeaaa7957dda91bc0386736620d7eeb4e38,RFC,RFCoin,4,7000000,
0x1016479ef8ef8668a1a1358fa2f99bcded6bbcd8,Zon,Zonneweide,,,
0x17719650ab134284ffbf305eceaf518330e698b3,R3L,CPcoin,2,10000,
0xacd1f7552232b910f565bd8fb884eedf5d0077e7,S,Strat,2,100,
0xc765c38e3a205bd8845096e0bb4d013049dcd7ab,SNGLS,SingularDTV,0,500001359,
0xf72dfc161e92d6a8df931101e380c129dc0e9700,STC,Steem Comments,2,100,
0xd6da8d25e313a39fbd42f4b6eb641b2ed775815d,cEUR,KrüptoEuro 0.1,2,5500,
0xcb9df5dc2ed5d7d3972f601acfe35cdbe57341e0,$wind,windKwh,0,,
0x8ca66a03bc7efbb21b4be74e7989a7752b79bef8,༒,BeautyCoin,4,,
0xf90ef76cc9ff4113de0e08021ff5eac8b58fc8fb,,,,,
0x52d3fbd8fc248cb85d09fe300e932dd25c37c5f5,recol,RecolProShares,0,,
0x253d5902e135aee388e562a69cc3f7fdef4b4741,%,Practice Tokeneum,2,,
0xd445d1c4b6d2f048b566ce6c079d20512985854e,,,,,
0x5efa589df925ec009d0b7f4c8a491dc34e0cd516,%,Mardlincoin,2,,
0xc72303358f6871839b757eb9f06cf71c74793522,TT,testToken,2,10000,
0xb93401588b642496ef9b59c5b42a75dbcd55c9de,IRR,eRial.org,0,0,
0xe9d8f5ff41ccd55cdcd62752b1f9ef0b6c96db02,🌀CIT,🌀CITY_blockchain,2,5000000,
0x30b1f3bf2edea9b256f650d9623f39b351031c57,,,,,
0x51c2a98537cc9b65f47a64417e46036adb926071,D,Dinar,4,,
0xfd780d7bd2d0a54715bc094157df163fedfd801c,c,Currency with 1000 supply,2,,
0xb6eec1405170fe0f4e0a5dc229ce1b42014886a8,Uckies,UckCoin3.0,2,,
0x3776208fe8390ef19795f04332d0093169598308,JPBITPT,JPBITPT,0,1000000000,
0xccf35046e3974d541b20de5870ad1a265a3e6a80,M,murk,0,,
0x91aaf9dddf7a414cf801acf17d74403736af2cea,VGC,Virtual Gold Coin,29,,
0xb5ff2bf82d0319470eb277bd44a114fdcc3c96f6,%,Menu Shares,2,10000,
0x6c1190e1d6e50ed1522ece4eb843b9fb48fc48da,CCC,Compatibility Coin,2,8000000000,
0x91f8a3ac5f2592c3da8d272f0fcf866bc0e058b5,KCoin,Kyles,4,,
0x84b5b5b5efc17a8c492269827c27bb3a84b40181,bbl,Oil barrels,0,,
0x9b5ef36a4053342847120d59f3b36257ea53eadb,%,YangToken,2,,
0x2e22889a80c6ae763ab42a8cd58a27c12851b6a9,SHI,Shivos,4,100,
0x9ce7c91a5a7a09f283c49738e3a234770086e5fc,%,Happy Birthday Shares,2,,
0xb6db520eefc853d7d2db9035a3d42a9b53d69e13,,Apple Inc.,0,3500187,
0x05283847acd74d0243a9304a3bed0dd09cb455d7,POS,postcoderoos,,,
0xf690a3d338828ca376db50a7582b514260ec3737,,,0,61313123467834523,
0x8b90618d69f1ea9786d49533ae16b75e86336730,KCC,KCoin,4,10,
0xec665de209a95a5f3e8311c9dc5e2cd0ed8eeae6,HB,Honey Badger,0,,
0xf3d6cd1852c769d8a15a0519dd3133fe8c9060ce,,The Awesome Coin,,100,
0xcd74c0f2936533ce620c680121f8695cbc7d7632,Ag,Silver,0,,
0x2f28ec9bfe4cca27b9bd6d50d558fb95d02b35fa,%,BABYCOIN,2,,
0xf5540ea5638cf4bda40e6e34ebc005095926aafc,test5,test5,16,1000000000000000000,
0xfbc963eb2d06398fbd13fa76bc450f309a49cb52,,,,848,
0x77077e7926914ae1037cf44e0d386a114147806a,MSK,Monty Token,2,1000000,
0x5d8b14110c262a551fe2ce6fb2d613d22998822e,LFT,Locals Foundation Token,0,62200,
0x2b3e697c2b90e3ecde2416e106d61bd0b1deab0f,,,,3100000000,
0xa317fdd3403aedf484571eaf9f5b54b18100c4aa,٨,Dentacoin,0,,
0xdd5ba5e9e3990c9462d17aa77e46a228819d8650,ZonAandeel,Zonneweide,,,
0x78cadba7f48b8120a4561763cdcc988907b1a596,Ruskies,RuskyToken2,2,,
0xa861793f45906948a9abc04ff32a480d5aea45cb,🌷,Flor,0,10,
0xdaed62a94fcc5edfcdffac1144386f01ae6e94b6,,,,1000,
0xc16eb677ef4be117da93b1dd2be7d595e15cd9e7,,Æ,1,10000,
0xfa90491a8abbbc7f873317bf46d981f48eea6003,POS1,Poskitt1,2,10000,
0x24aa48e57711d8683cb8565a3a9bf8a884d07507,%,AureCoin,2,,
0x55b9a11c2e8351b4ffc7b11561148bfac9977855,,,,1400331016000,
0x34ee975e2e7266fa8b10d3c8eab02eeea8732e68,Ș,Shits,2,1000000000000000,
0xe6aa0b71425a34f43b925a466aac4ba8238f1eb1,,,,,
0x8da7f65901466993cd76dbc3737591d58f70cf4e,,,,100,
0x9a0798c4646c409273fa899382f3e4dd11d1d5c9,POKE,PokemonCoin,2,11000000,
0x51f217eaf79a75bc9c7db6f606a73227d98bdb03,$,DigiCoin,0,,
0x166a30f579f0d5c1e79852986732e26ffd6cb0d5,,,,2000000000000,
0xb1d11f0727e6eea6e2704807514a90bf9ff26682,,,0,13075384771066712,
0xe26d837debb2066ad6243eecc8e51cb52e97e1b6,BCDN002,BCDN002,15,1000000000000000000000000,
0x02c8bee99af6d5408ece17ea8f8b10f76edc1cf4,,,0,4259351624036709361,
0x888666ca69e0f178ded6d75b5726cee99a87d698,ICN,ICONOMI,18,100000000000000000000000000,
0x013a88a25e62814aebc96c4786a301c7729d778f,SHT,ShubaToken,10,,
0x4112759718a38911ccdb24c58be0a01a46ef8d82,BT10,Beta10,0,,
0x2d4995c63c1a740a26bd3802d8a3030cd43a0d4b,%,C3W,2,,
0x1b88d58228c20327094c67bc34a1478004985217,%,blue units,8,1000000,
0xa1dcb7539dde1e5d4113cfbec0b59b73208315b7,GD,Gasdukaat v0.1,2,100000000,
0xb73b38bff41831a1540e0e0079f911d56a8bf341,CCN,CaseyCoin,210,,
0xd8912c10681d8b21fd3742244f44658dba12264e,PLU,Pluton,18,20000000000000000000000000,
0x64b35bda8d95738d8ea3d9b8919fe20b9c6a80ad,XPC,PokerChip,0,,
0x328516bcbfe9dad5195ebf30efbcacf33b0dfc01,FST,Fab Coin,2,0,
0x97ecdb302b97630ba39c703f02ab5e2a51ae0c34,☺,BerryTest,2,1000000,
0xd838f9c9792bf8398e1f5fbfbd3b43c5a86445aa,,,1,19094016499799800000,
0xda1603d84db2fd9a08268608db499a83a38709da,,,0,5059123994785146594,
0x2ff68dd539ca6edc3057b428a09ed283c7673986,DT 🌷,Digital Tulip,0,,
0x90d874da29f9e9098d982dbf8041f42c9c01d48c,BT4,Beta4,0,,
0xc890854d33e76d3208fd4fa9a7a254e269b6faf1,FUZ,FuzCoin,2,,
0xc1dc9cfb310468eeab6fbdc513e9d60d32f60bad,,,,,
